Date,Year,Month,Customer Age,Customer Gender,Country,State,ProductCategory,Sub Category,Quantity,Unit Cost,Unit Price,Cost,Revenue,Profit
7/26/2022,2022,July,21,M,Germany,Hamburg,Accessories,Tires and Tubes,2,36,51.5,72,103,31
7/26/2022,2022,July,21,M,Germany,Hamburg,Accessories,Tires and Tubes,3,21.33,30.333333,64,91,27
9/14/2022,2022,September,21,M,Germany,Hamburg,Accessories,Tires and Tubes,1,451,637,451,637,186
02/12/2022,2022,February,21,F,Germany,Bayern,Accessories,Tires and Tubes,1,451,678,451,678,227
05/04/2022,2022,May,21,F,Germany,Bayern,Accessories,Tires and Tubes,2,204,322.5,408,645,237
05/04/2022,2022,May,21,F,Germany,Bayern,Accessories,Tires and Tubes,2,54,85,108,170,62
5/15/2022,2022,May,21,F,Germany,Bayern,Accessories,Tires and Tubes,1,5,7,5,7,2
11/10/2022,2022,November,21,F,Germany,Bayern,Accessories,Tires and Tubes,1,645,940,645,940,295
01/10/2022,2022,January,62,M,Germany,Bayern,Accessories,Tires and Tubes,2,236.5,357.5,473,715,242
01/10/2022,2022,January,62,M,Germany,Bayern,Accessories,Tires and Tubes,2,46,65.5,92,131,39
01/10/2022,2022,January,62,M,Germany,Bayern,Accessories,Tires and Tubes,1,11,16,11,16,5
05/05/2022,2022,May,56,F,Germany,Bayern,Accessories,Tires and Tubes,2,43,71,86,142,56
05/05/2022,2022,May,56,F,Germany,Bayern,Accessories,Tires and Tubes,3,15.33,23.666667,46,71,25
1/21/2022,2022,January,55,F,Germany,Hamburg,Clothing,Jerseys,2,400,610,800,1220,420
10/14/2022,2022,October,55,M,Germany,Hessen,Bikes,Touring Bikes,2,371,437,742,874,132
10/14/2022,2022,October,55,M,Germany,Hessen,Accessories,Helmets,3,280,342,840,1026,186
03/01/2022,2022,March,36,M,Germany,Bayern,Accessories,Helmets,1,140,225,140,225,85
10/14/2022,2022,October,36,M,Germany,Bayern,Accessories,Bottles and Cages,2,81,105.5,162,211,49
10/14/2022,2022,October,36,M,Germany,Bayern,Accessories,Bottles and Cages,1,10,14,10,14,4
10/14/2022,2022,October,36,M,Germany,Bayern,Accessories,Helmets,1,385,509,385,509,124
11/26/2022,2022,November,37,F,Germany,Nordrhein-Westfalen,Accessories,Cleaners,1,127,175,127,175,48
6/15/2022,2022,June,38,F,Germany,Saarland,Accessories,Helmets,1,385,576,385,576,191
11/19/2022,2022,November,38,F,Germany,Saarland,Bikes,Touring Bikes,3,247.33,296.333333,742,889,147
11/19/2022,2022,November,38,F,Germany,Saarland,Accessories,Helmets,1,840,1110,840,1110,270
9/30/2022,2022,September,40,M,Germany,Saarland,Accessories,Tires and Tubes,2,391,554,782,1108,326
9/30/2022,2022,September,40,M,Germany,Saarland,Clothing,Jerseys,2,600,790,1200,1580,380
10/31/2022,2022,October,40,M,Germany,Saarland,Accessories,Tires and Tubes,3,150.33,209.333333,451,628,177
10/31/2022,2022,October,40,M,Germany,Saarland,Accessories,Tires and Tubes,2,34,42,68,84,16
10/31/2022,2022,October,40,M,Germany,Saarland,Clothing,Jerseys,2,575,652.5,1150,1305,155
2/17/2022,2022,February,42,M,Germany,Hessen,Accessories,Tires and Tubes,3,116.67,194,350,582,232
2/17/2022,2022,February,42,M,Germany,Hessen,Accessories,Tires and Tubes,3,25,37.666667,75,113,38
10/03/2022,2022,October,42,M,Germany,Hessen,Accessories,Tires and Tubes,1,638,872,638,872,234
10/03/2022,2022,October,42,M,Germany,Hessen,Accessories,Tires and Tubes,1,65,88,65,88,23
10/03/2022,2022,October,42,M,Germany,Hessen,Accessories,Tires and Tubes,2,31,40.5,62,81,19
02/10/2022,2022,February,42,F,Germany,Hamburg,Accessories,Hydration Packs,1,495,750,495,750,255
02/10/2022,2022,February,42,F,Germany,Hamburg,Clothing,Vests,3,487,782.333333,1461,2347,886
9/19/2022,2022,September,52,F,Germany,Hamburg,Bikes,Road Bikes,2,1221.5,1407.5,2443,2815,372
9/19/2022,2022,September,52,F,Germany,Hamburg,Accessories,Tires and Tubes,1,522,679,522,679,157
9/19/2022,2022,September,52,F,Germany,Hamburg,Accessories,Tires and Tubes,3,24,30.666667,72,92,20
9/19/2022,2022,September,52,F,Germany,Hamburg,Accessories,Tires and Tubes,1,32,40,32,40,8
9/19/2022,2022,September,52,F,Germany,Hamburg,Accessories,Bike Stands,3,265,346,795,1038,243
12/26/2022,2022,December,44,F,Germany,Bayern,Accessories,Tires and Tubes,2,22.5,30.5,45,61,16
12/26/2022,2022,December,44,F,Germany,Bayern,Accessories,Tires and Tubes,2,2.5,3.5,5,7,2
12/26/2022,2022,December,44,F,Germany,Bayern,Accessories,Cleaners,1,32,40,32,40,8
11/29/2022,2022,November,43,M,Germany,Hessen,Bikes,Road Bikes,2,1221.5,1544.5,2443,3089,646
11/29/2022,2022,November,43,M,Germany,Hessen,Accessories,Hydration Packs,3,91.67,130.666667,275,392,117
11/29/2022,2022,November,43,M,Germany,Hessen,Accessories,Helmets,3,315,400,945,1200,255
11/29/2022,2022,November,43,M,Germany,Hessen,Clothing,Caps,1,225,270,225,270,45
12/01/2022,2022,December,44,M,Germany,Hamburg,Accessories,Bottles and Cages,3,3,4,9,12,3
12/01/2022,2022,December,44,M,Germany,Hamburg,Accessories,Bottles and Cages,2,60,79.5,120,159,39
8/25/2022,2022,August,45,M,Germany,Hamburg,Accessories,Tires and Tubes,3,5,6.333333,15,19,4
12/29/2022,2022,December,45,M,Germany,Hamburg,Bikes,Road Bikes,3,814.33,861,2443,2583,140
12/29/2022,2022,December,45,M,Germany,Hamburg,Accessories,Tires and Tubes,2,38,49,76,98,22
12/29/2022,2022,December,45,M,Germany,Hamburg,Accessories,Tires and Tubes,1,98,131,98,131,33
02/02/2022,2022,February,47,M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,1,800,1073,800,1073,273
01/07/2022,2022,January,47,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,15,22.333333,45,67,22
02/02/2022,2022,February,47,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,35,52.5,70,105,35
6/29/2022,2022,June,47,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,175,269,350,538,188
6/29/2022,2022,June,47,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,6.67,9.666667,20,29,9
10/22/2022,2022,October,47,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,70,97.5,140,195,55
10/22/2022,2022,October,47,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,34.5,48.5,69,97,28
6/14/2022,2022,June,48,F,Germany,Hessen,Accessories,Tires and Tubes,2,2.5,3.5,5,7,2
6/14/2022,2022,June,48,F,Germany,Hessen,Accessories,Tires and Tubes,1,46,67,46,67,21
12/09/2022,2022,December,48,F,Germany,Hessen,Accessories,Tires and Tubes,3,13,17,39,51,12
5/16/2022,2022,May,31,M,Germany,Hamburg,Accessories,Tires and Tubes,1,236,339,236,339,103
5/16/2022,2022,May,31,M,Germany,Hamburg,Accessories,Tires and Tubes,3,9.33,14.333333,28,43,15
5/24/2022,2022,May,31,M,Germany,Hamburg,Accessories,Helmets,3,81.67,132.666667,245,398,153
8/24/2022,2022,August,31,M,Germany,Hamburg,Accessories,Tires and Tubes,1,580,711,580,711,131
8/24/2022,2022,August,31,M,Germany,Hamburg,Accessories,Tires and Tubes,3,30,39.666667,90,119,29
8/24/2022,2022,August,31,M,Germany,Hamburg,Accessories,Tires and Tubes,2,17,22.5,34,45,11
09/09/2022,2022,September,31,M,Germany,Hamburg,Accessories,Tires and Tubes,1,493,685,493,685,192
09/09/2022,2022,September,31,M,Germany,Hamburg,Accessories,Tires and Tubes,1,5,6,5,6,1
09/09/2022,2022,September,31,M,Germany,Hamburg,Accessories,Helmets,3,81.67,118.666667,245,356,111
1/27/2022,2022,January,30,M,Germany,Saarland,Accessories,Bottles and Cages,2,112.5,164.5,225,329,104
1/27/2022,2022,January,30,M,Germany,Saarland,Accessories,Bottles and Cages,1,10,15,10,15,5
10/11/2022,2022,October,30,M,Germany,Saarland,Accessories,Bottles and Cages,3,35,46.666667,105,140,35
10/11/2022,2022,October,30,M,Germany,Saarland,Accessories,Bottles and Cages,3,9,11.666667,27,35,8
3/17/2022,2022,March,32,M,Germany,Hessen,Clothing,Caps,2,76.5,123,153,246,93
3/19/2022,2022,March,32,M,Germany,Saarland,Clothing,Caps,1,243,323,243,323,80
5/15/2022,2022,May,32,M,Germany,Saarland,Accessories,Helmets,1,700,1013,700,1013,313
7/26/2022,2022,July,32,M,Germany,Saarland,Accessories,Helmets,1,735,1145,735,1145,410
9/26/2022,2022,September,32,M,Germany,Saarland,Accessories,Helmets,3,315,401,945,1203,258
12/18/2022,2022,December,32,M,Germany,Saarland,Bikes,Touring Bikes,2,371,392.5,742,785,43
12/18/2022,2022,December,32,M,Germany,Saarland,Accessories,Helmets,3,58.33,77.333333,175,232,57
12/18/2022,2022,December,32,M,Germany,Saarland,Clothing,Caps,2,9,12,18,24,6
12/10/2022,2022,December,32,F,Germany,Hamburg,Bikes,Touring Bikes,1,742,836,742,836,94
12/20/2022,2022,December,33,F,Germany,Saarland,Bikes,Touring Bikes,2,371,401,742,802,60
12/20/2022,2022,December,33,F,Germany,Saarland,Clothing,Caps,1,126,167,126,167,41
2/20/2022,2022,February,31,F,Germany,Hessen,Bikes,Road Bikes,1,1120,1389,1120,1389,269
2/20/2022,2022,February,31,F,Germany,Hessen,Accessories,Helmets,2,437.5,652,875,1304,429
5/18/2022,2022,May,31,F,Germany,Hessen,Bikes,Road Bikes,1,540,649,540,649,109
9/20/2022,2022,September,31,F,Germany,Hessen,Bikes,Road Bikes,3,180,201.333333,540,604,64
12/10/2022,2022,December,34,M,Germany,Saarland,Bikes,Touring Bikes,3,247.33,307.333333,742,922,180
1/24/2022,2022,January,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,233.33,344,700,1032,332
1/24/2022,2022,January,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,36,50.5,72,101,29
03/08/2022,2022,March,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,80,124,80,124,44
03/08/2022,2022,March,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,57,84,57,84,27
4/13/2022,2022,April,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,522,713,522,713,191
4/13/2022,2022,April,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,5,8,5,8,3
4/13/2022,2022,April,33,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,1,30,50,30,50,20
4/13/2022,2022,April,33,F,Germany,Nordrhein-Westfalen,Clothing,Caps,3,18,26.333333,54,79,25
4/13/2022,2022,April,33,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,3,81,111.666667,243,335,92
05/01/2022,2022,May,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,900,1326,900,1326,426
05/01/2022,2022,May,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,35,51.333333,105,154,49
5/21/2022,2022,May,33,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,3,50,83.666667,150,251,101
5/21/2022,2022,May,33,F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,1,95,138,95,138,43
5/29/2022,2022,May,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,42,68.5,84,137,53
6/14/2022,2022,June,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,115,161,115,161,46
6/14/2022,2022,June,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,20,31,60,93,33
7/16/2022,2022,July,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,34.67,51.666667,104,155,51
8/31/2022,2022,August,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,9.33,12.333333,28,37,9
8/31/2022,2022,August,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,75,100,150,200,50
8/31/2022,2022,August,33,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,9,12.333333,27,37,10
02/08/2022,2022,February,33,M,Germany,Bayern,Accessories,Helmets,2,175,262.5,350,525,175
12/18/2022,2022,December,33,M,Germany,Bayern,Accessories,Helmets,1,210,273,210,273,63
6/17/2022,2022,June,19,F,Germany,Bayern,Accessories,Tires and Tubes,2,26,37.5,52,75,23
12/14/2022,2022,December,19,F,Germany,Bayern,Bikes,Touring Bikes,3,247.33,259.333333,742,778,36
12/14/2022,2022,December,19,F,Germany,Bayern,Accessories,Tires and Tubes,2,377,515.5,754,1031,277
12/14/2022,2022,December,19,F,Germany,Bayern,Accessories,Tires and Tubes,3,8.33,12,25,36,11
1/18/2022,2022,January,20,M,Germany,Hessen,Accessories,Tires and Tubes,1,75,105,75,105,30
5/18/2022,2022,May,20,M,Germany,Hessen,Accessories,Tires and Tubes,3,20,29,60,87,27
5/18/2022,2022,May,20,M,Germany,Hessen,Accessories,Tires and Tubes,3,136,212.666667,408,638,230
9/18/2022,2022,September,20,M,Germany,Hessen,Accessories,Tires and Tubes,1,20,26,20,26,6
9/18/2022,2022,September,20,M,Germany,Hessen,Accessories,Tires and Tubes,1,203,267,203,267,64
02/06/2022,2022,February,22,M,Germany,Saarland,Clothing,Caps,3,3,4.666667,9,14,5
12/15/2022,2022,December,21,M,Germany,Hamburg,Clothing,Socks,1,63,90,63,90,27
7/23/2022,2022,July,21,M,Germany,Saarland,Accessories,Tires and Tubes,2,174,268.5,348,537,189
7/23/2022,2022,July,21,M,Germany,Saarland,Accessories,Tires and Tubes,1,125,192,125,192,67
7/23/2022,2022,July,21,M,Germany,Saarland,Clothing,Caps,3,36,50,108,150,42
1/31/2022,2022,January,22,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,108.33,152.666667,325,458,133
5/13/2022,2022,May,22,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,25,37.333333,75,112,37
5/13/2022,2022,May,22,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,135.33,199.666667,406,599,193
5/26/2022,2022,May,22,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,18.67,27.333333,56,82,26
05/01/2022,2022,May,35,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,21.33,33,64,99,35
8/16/2022,2022,August,35,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,290,377,580,754,174
8/16/2022,2022,August,35,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,65,84.5,130,169,39
11/16/2022,2022,November,35,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,525,733,525,733,208
11/16/2022,2022,November,35,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,38.67,52.666667,116,158,42
11/19/2022,2022,November,35,M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,70,96,70,96,26
1/24/2022,2022,January,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,237.5,344.5,475,689,214
1/24/2022,2022,January,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,5,7,10,14,4
1/24/2022,2022,January,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,7,11,14,22,8
1/30/2022,2022,January,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,16,24.666667,48,74,26
1/30/2022,2022,January,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,215,343,215,343,128
1/30/2022,2022,January,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,13,20,39,60,21
02/04/2022,2022,February,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,232,388.5,464,777,313
02/04/2022,2022,February,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,18.33,29,55,87,32
02/04/2022,2022,February,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,34,49,34,49,15
8/27/2022,2022,August,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,1,580,737,580,737,157
8/27/2022,2022,August,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,2,26.5,34.5,53,69,16
12/15/2022,2022,December,36,F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,3,30,39.666667,90,119,29
01/02/2022,2022,January,36,F,Germany,Bayern,Accessories,Tires and Tubes,2,90,124.5,180,249,69
01/02/2022,2022,January,36,F,Germany,Bayern,Accessories,Tires and Tubes,1,95,133,95,133,38
07/08/2022,2022,July,36,F,Germany,Bayern,Accessories,Tires and Tubes,1,11,15,11,15,4
10/07/2022,2022,October,36,F,Germany,Bayern,Accessories,Tires and Tubes,1,600,840,600,840,240
10/07/2022,2022,October,36,F,Germany,Bayern,Accessories,Tires and Tubes,3,38.67,50,116,150,34
12/30/2022,2022,December,36,F,Germany,Bayern,Accessories,Tires and Tubes,1,406,564,406,564,158
12/30/2022,2022,December,36,F,Germany,Bayern,Accessories,Tires and Tubes,1,35,50,35,50,15
12/30/2022,2022,December,36,F,Germany,Bayern,Accessories,Hydration Packs,3,311.67,422,935,1266,331
06/08/2022,2022,June,36,M,Germany,Hessen,Accessories,Tires and Tubes,3,190,272.666667,570,818,248
06/08/2022,2022,June,36,M,Germany,Hessen,Accessories,Tires and Tubes,3,21.67,35.666667,65,107,42
06/08/2022,2022,June,36,M,Germany,Hessen,Clothing,Caps,1,126,189,126,189,63
11/13/2022,2022,November,36,M,Germany,Hessen,Accessories,Tires and Tubes,3,222.33,291.333333,667,874,207
11/13/2022,2022,November,36,M,Germany,Hessen,Accessories,Tires and Tubes,2,27.5,35.5,55,71,16
11/13/2022,2022,November,36,M,Germany,Hessen,Clothing,Caps,1,153,176,153,176,23
12/14/2022,2022,December,36,M,Germany,Hessen,Clothing,Caps,1,216,266,216,266,50
5/21/2022,2022,May,40,M,Germany,Hessen,Accessories,Tires and Tubes,1,696,1104,696,1104,408
5/21/2022,2022,May,40,M,Germany,Hessen,Accessories,Tires and Tubes,1,35,51,35,51,16
3/19/2022,2022,March,41,F,Germany,Hamburg,Accessories,Helmets,3,338.33,571.333333,1015,1714,699
4/15/2022,2022,April,41,F,Germany,Hamburg,Accessories,Tires and Tubes,1,68,95,68,95,27
4/15/2022,2022,April,41,F,Germany,Hamburg,Accessories,Tires and Tubes,2,32,52.5,64,105,41
09/11/2022,2022,September,41,F,Germany,Hamburg,Accessories,Tires and Tubes,2,188.5,260,377,520,143
09/11/2022,2022,September,41,F,Germany,Hamburg,Accessories,Tires and Tubes,2,7.5,10.5,15,21,6
09/11/2022,2022,September,41,F,Germany,Hamburg,Accessories,Helmets,3,140,182.666667,420,548,128
10/05/2022,2022,October,41,F,Germany,Hamburg,Accessories,Tires and Tubes,3,28,36.666667,84,110,26
11/24/2022,2022,November,41,F,Germany,Hamburg,Accessories,Tires and Tubes,3,0.67,1,2,3,1
02/10/2022,2022,February,42,F,Germany,Hamburg,Accessories,Tires and Tubes,2,50,75.5,100,151,51
04/09/2022,2022,April,42,F,Germany,Hamburg,Accessories,Tires and Tubes,2,67.5,111,135,222,87
04/09/2022,2022,April,42,F,Germany,Hamburg,Accessories,Tires and Tubes,1,493,743,493,743,250
04/09/2022,2022,April,42,F,Germany,Hamburg,Accessories,Tires and Tubes,1,11,18,11,18,7
5/25/2022,2022,May,42,F,Germany,Hamburg,Accessories,Tires and Tubes,2,50,73.5,100,147,47
5/25/2022,2022,May,42,F,Germany,Hamburg,Accessories,Tires and Tubes,1,46,64,46,64,18
12/27/2022,2022,December,59,F,Germany,Hessen,Bikes,Touring Bikes,1,742,848,742,848,106
1/31/2022,2022,January,54,M,Germany,Saarland,Bikes,Touring Bikes,1,742,901,742,901,159
1/31/2022,2022,January,54,M,Germany,Saarland,Clothing,Caps,3,87,135.666667,261,407,146
01/08/2022,2022,January,54,F,Germany,Bayern,Bikes,Touring Bikes,2,371,492,742,984,242
01/08/2022,2022,January,54,F,Germany,Bayern,Accessories,Tires and Tubes,1,493,727,493,727,234
01/08/2022,2022,January,54,F,Germany,Bayern,Accessories,Tires and Tubes,1,140,200,140,200,60
01/08/2022,2022,January,54,F,Germany,Bayern,Accessories,Tires and Tubes,2,9,13,18,26,8
1/31/2022,2022,January,36,F,Germany,Hamburg,Bikes,Touring Bikes,3,247.33,292.666667,742,878,136
1/31/2022,2022,January,36,F,Germany,Hamburg,Accessories,Tires and Tubes,2,261,382.5,522,765,243
1/31/2022,2022,January,36,F,Germany,Hamburg,Accessories,Tires and Tubes,1,40,58,40,58,18
1/31/2022,2022,January,36,F,Germany,Hamburg,Accessories,Bottles and Cages,3,10,15.666667,30,47,17
1/31/2022,2022,January,36,F,Germany,Hamburg,Accessories,Bottles and Cages,3,60,88.666667,180,266,86
1/31/2022,2022,January,36,F,Germany,Hamburg,Clothing,Gloves,2,220.5,337.5,441,675,234
10/17/2022,2022,October,36,F,Germany,Hamburg,Bikes,Touring Bikes,2,371,449.5,742,899,157
10/17/2022,2022,October,36,F,Germany,Hamburg,Accessories,Bottles and Cages,1,5,7,5,7,2
10/17/2022,2022,October,36,F,Germany,Hamburg,Accessories,Bottles and Cages,1,207,267,207,267,60
1/20/2022,2022,January,36,M,Germany,Bayern,Bikes,Touring Bikes,2,371,445,742,890,148
1/20/2022,2022,January,36,M,Germany,Bayern,Clothing,Caps,2,18,24.5,36,49,13
10/14/2022,2022,October,36,M,Germany,Bayern,Bikes,Touring Bikes,1,742,846,742,846,104
10/24/2022,2022,October,36,M,Germany,Bayern,Bikes,Touring Bikes,2,371,410,742,820,78
01/10/2022,2022,January,38,F,Germany,Hessen,Bikes,Touring Bikes,3,247.33,332.666667,742,998,256
01/10/2022,2022,January,38,F,Germany,Hessen,Accessories,Tires and Tubes,3,154.67,232.333333,464,697,233
01/10/2022,2022,January,38,F,Germany,Hessen,Accessories,Tires and Tubes,2,45,67,90,134,44
01/10/2022,2022,January,38,F,Germany,Hessen,Accessories,Tires and Tubes,3,11.33,18,34,54,20
02/01/2022,2022,February,38,F,Germany,Hessen,Bikes,Touring Bikes,2,371,491.5,742,983,241
2/15/2022,2022,February,38,F,Germany,Hessen,Bikes,Touring Bikes,3,247.33,331,742,993,251
11/24/2022,2022,November,38,F,Germany,Hessen,Bikes,Touring Bikes,2,607.5,671,1215,1342,127
1/14/2022,2022,January,38,M,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,2,371,450,742,900,158
2/26/2022,2022,February,38,M,Germany,Hamburg,Bikes,Touring Bikes,3,247.33,305.666667,742,917,175
2/26/2022,2022,February,38,M,Germany,Hamburg,Accessories,Helmets,2,192.5,273.5,385,547,162
2/26/2022,2022,February,38,M,Germany,Hamburg,Clothing,Caps,3,9,14,27,42,15
2/23/2022,2022,February,39,F,Germany,Bayern,Bikes,Touring Bikes,3,247.33,316.666667,742,950,208
2/23/2022,2022,February,39,F,Germany,Bayern,Accessories,Helmets,3,35,51,105,153,48
2/23/2022,2022,February,39,F,Germany,Bayern,Clothing,Jerseys,2,475,586,950,1172,222
2/21/2022,2022,February,38,F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,3,247.33,298,742,894,152
1/27/2022,2022,January,27,F,Germany,Hessen,Accessories,Tires and Tubes,2,362.5,538.5,725,1077,352
1/27/2022,2022,January,27,F,Germany,Hessen,Accessories,Tires and Tubes,2,20,28,40,56,16
1/27/2022,2022,January,27,F,Germany,Hessen,Accessories,Tires and Tubes,2,30,49.5,60,99,39
03/01/2022,2022,March,27,F,Germany,Hessen,Accessories,Tires and Tubes,1,232,352,232,352,120
03/01/2022,2022,March,27,F,Germany,Hessen,Accessories,Tires and Tubes,2,20,28,40,56,16
4/28/2022,2022,April,27,F,Germany,Hessen,Accessories,Tires and Tubes,2,420.5,686.5,841,1373,532
4/28/2022,2022,April,27,F,Germany,Hessen,Accessories,Tires and Tubes,2,15,22.5,30,45,15
